108.2542 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x112ed7a90>, name='window1', pos=[0, 0], screen=0, size=array([1280,  800]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
108.2543 	EXP 	window1: recordFrameIntervals = False
108.4195 	EXP 	window1: recordFrameIntervals = True
108.6025 	EXP 	window1: recordFrameIntervals = False
108.8157 	EXP 	Created Inst_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Georgia', fontFiles=[], height=0.075, italic=False, name='Inst_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
108.8688 	EXP 	Created practice_trial_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Georgia', fontFiles=[], height=0.1, italic=False, name='practice_trial_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.5]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
110.3570 	EXP 	Set  sound=C
110.3904 	EXP 	Set  sound=A
110.3905 	EXP 	Sound  set volume 1.000
110.4008 	EXP 	Created Ready_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Georgia', fontFiles=[], height=0.1, italic=False, name='Ready_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
110.4348 	EXP 	Created During_trial_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Georgia', fontFiles=[], height=0.1, italic=False, name='During_trial_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.5]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
110.4638 	EXP 	Set  sound=A
110.4639 	EXP 	Sound  set volume 1.000
110.4809 	EXP 	Created go_next_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Georgia', fontFiles=[], height=0.1, italic=False, name='go_next_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
110.4959 	EXP 	Created bye_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Georgia', fontFiles=[], height=0.1, italic=False, name='bye_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
110.5196 	EXP 	Inst_text: autoDraw = True
123.6339 	DATA 	Keypress: rshift
145.4712 	DATA 	Keypress: space
145.5289 	EXP 	Imported conditions_practice.csv as conditions, 1 conditions, 2 params
145.5341 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
145.5347 	EXP 	New trial (rep=0, index=0): {'snd': u'seq4v_practice.wav', 'cond': u'4v'}
145.6971 	EXP 	Set  sound=seq4v_practice.wav
145.7169 	EXP 	Inst_text: autoDraw = False
145.7169 	EXP 	practice_trial_text: autoDraw = True
150.5370 	EXP 	Sound  started
154.6232 	DATA 	Keypress: space
158.9099 	DATA 	Keypress: space
161.4093 	DATA 	Keypress: space
164.9930 	DATA 	Keypress: space
169.8793 	DATA 	Keypress: space
172.8958 	DATA 	Keypress: space
177.6007 	DATA 	Keypress: space
181.7669 	DATA 	Keypress: down
181.7673 	EXP 	Sound  stopped
181.7814 	EXP 	practice_trial_text: autoDraw = False
181.7814 	EXP 	Ready_text: autoDraw = True
184.1847 	DATA 	Keypress: space
184.1875 	EXP 	Imported conditions.csv as conditions, 4 conditions, 2 params
184.1886 	EXP 	Created sequence: random, trialTypes=4, nReps=2, seed=None
184.1889 	EXP 	New trial (rep=0, index=0): {'snd': u'seq5c_100sec.wav', 'cond': u'5c'}
184.4066 	EXP 	Set  sound=seq5c_100sec.wav
184.4067 	EXP 	window1: recordFrameIntervals = False
184.4144 	EXP 	Ready_text: autoDraw = False
184.4145 	EXP 	window1: recordFrameIntervals = False
185.4326 	EXP 	During_trial_text: autoDraw = True
189.2011 	EXP 	Sound  started
194.4888 	DATA 	Keypress: space
199.6404 	DATA 	Keypress: space
204.2254 	DATA 	Keypress: space
209.4935 	DATA 	Keypress: space
214.2291 	DATA 	Keypress: space
219.2149 	DATA 	Keypress: space
224.2332 	DATA 	Keypress: space
229.2020 	DATA 	Keypress: space
234.1879 	DATA 	Keypress: space
239.2215 	DATA 	Keypress: space
244.1913 	DATA 	Keypress: space
249.2256 	DATA 	Keypress: space
254.2458 	DATA 	Keypress: space
259.2309 	DATA 	Keypress: space
264.2158 	DATA 	Keypress: space
269.2509 	DATA 	Keypress: space
274.2037 	DATA 	Keypress: space
279.2219 	DATA 	Keypress: space
284.2405 	DATA 	Keypress: space
289.1900 	EXP 	Sound  stopped
289.2071 	EXP 	During_trial_text: autoDraw = False
289.2095 	DATA 	Keypress: space
289.7064 	EXP 	go_next_text: autoDraw = True
293.4940 	DATA 	Keypress: space
293.4946 	EXP 	Sound  stopped
293.4955 	EXP 	New trial (rep=0, index=1): {'snd': u'seq4c_100sec.wav', 'cond': u'4c'}
293.7450 	EXP 	Set  sound=seq4c_100sec.wav
293.7451 	EXP 	window1: recordFrameIntervals = False
293.7579 	EXP 	During_trial_text: autoDraw = False
293.7579 	EXP 	go_next_text: autoDraw = False
293.7581 	EXP 	window1: recordFrameIntervals = False
294.7760 	EXP 	During_trial_text: autoDraw = True
298.5114 	EXP 	Sound  started
303.0987 	DATA 	Keypress: space
306.5015 	DATA 	Keypress: space
310.5332 	DATA 	Keypress: space
314.5350 	DATA 	Keypress: space
318.5055 	DATA 	Keypress: space
322.5241 	DATA 	Keypress: space
326.5403 	DATA 	Keypress: space
330.5587 	DATA 	Keypress: space
334.5105 	DATA 	Keypress: space
338.5136 	DATA 	Keypress: space
342.5624 	DATA 	Keypress: space
346.5151 	DATA 	Keypress: space
350.5334 	DATA 	Keypress: space
354.5334 	DATA 	Keypress: space
358.5192 	DATA 	Keypress: space
362.5065 	DATA 	Keypress: space
366.5385 	DATA 	Keypress: space
370.5411 	DATA 	Keypress: space
374.4923 	DATA 	Keypress: space
378.5277 	DATA 	Keypress: space
382.5293 	DATA 	Keypress: space
386.5475 	DATA 	Keypress: space
390.4824 	DATA 	Keypress: space
394.5161 	DATA 	Keypress: space
398.4833 	EXP 	Sound  stopped
398.4993 	EXP 	During_trial_text: autoDraw = False
398.5356 	DATA 	Keypress: space
399.0160 	EXP 	go_next_text: autoDraw = True
401.9196 	DATA 	Keypress: space
401.9201 	EXP 	Sound  stopped
401.9209 	EXP 	New trial (rep=0, index=2): {'snd': u'seq4v_100sec.wav', 'cond': u'4v'}
402.1187 	EXP 	Set  sound=seq4v_100sec.wav
402.1188 	EXP 	window1: recordFrameIntervals = False
402.1347 	EXP 	During_trial_text: autoDraw = False
402.1347 	EXP 	go_next_text: autoDraw = False
402.1349 	EXP 	window1: recordFrameIntervals = False
403.1519 	EXP 	During_trial_text: autoDraw = True
406.9362 	EXP 	Sound  started
410.1234 	DATA 	Keypress: space
412.9574 	DATA 	Keypress: space
415.5592 	DATA 	Keypress: space
417.6425 	DATA 	Keypress: space
421.3945 	DATA 	Keypress: space
426.3143 	DATA 	Keypress: space
429.2797 	DATA 	Keypress: space
434.2496 	DATA 	Keypress: space
436.4504 	DATA 	Keypress: space
440.3187 	DATA 	Keypress: space
446.2871 	DATA 	Keypress: space
449.3390 	DATA 	Keypress: space
453.3898 	DATA 	Keypress: space
456.3078 	DATA 	Keypress: space
461.2935 	DATA 	Keypress: space
464.2446 	DATA 	Keypress: space
468.3462 	DATA 	Keypress: space
473.0986 	DATA 	Keypress: space
476.0489 	DATA 	Keypress: space
479.4841 	DATA 	Keypress: space
483.2349 	DATA 	Keypress: space
485.5362 	DATA 	Keypress: space
491.2381 	DATA 	Keypress: space
